Class,Family,Genus,Species,BodyMass,Invader_NZ
Aves,Muscicapidae,Irania,gutturalis,21.6,0
Aves,Muscicapidae,Cossyphicula,roberti,34,0
Aves,Muscicapidae,Cossypha,isabellae,24,0
Aves,Muscicapidae,Cossypha,archeri,22.8,0
Aves,Muscicapidae,Cossypha,anomala,24.5,0
Aves,Muscicapidae,Cossypha,caffra,28.5,0
Aves,Muscicapidae,Cossypha,humeralis,22.8,0
Aves,Muscicapidae,Cossypha,cyanocampter,26.7,0
Aves,Muscicapidae,Cossypha,polioptera,18.71,0
Aves,Muscicapidae,Cossypha,semirufa,27.3,0
Aves,Muscicapidae,Cossypha,heuglini,34.8,0
Aves,Muscicapidae,Cossypha,natalensis,34.1,0
Aves,Muscicapidae,Cossypha,dichroa,45.81,0
Aves,Muscicapidae,Cossypha,heinrichi,60.33,0
Aves,Muscicapidae,Cossypha,niveicapilla,36.7,0
Aves,Muscicapidae,Cossypha,albicapilla,58.5,0
Aves,Muscicapidae,Xenocopsychus,ansorgei,35.07,0
Aves,Muscicapidae,Cichladusa,arquata,34.2,0
Aves,Muscicapidae,Cichladusa,ruficauda,28.53,0
Aves,Muscicapidae,Cichladusa,guttata,23.11,0
Aves,Muscicapidae,Erythropygia,leucosticta,25.42,0
Aves,Muscicapidae,Erythropygia,quadrivirgata,26.1,0
Aves,Muscicapidae,Erythropygia,barbata,23.31,0
Aves,Muscicapidae,Erythropygia,signata,38.2,0
Aves,Muscicapidae,Erythropygia,hartlaubi,19.2,0
Aves,Muscicapidae,Erythropygia,leucophrys,16.49,0
Aves,Muscicapidae,Erythropygia,galactotes,20.3,0
Aves,Muscicapidae,Erythropygia,paena,19.7,0
Aves,Muscicapidae,Erythropygia,coryphaeus,20.4,0
Aves,Muscicapidae,Cercotrichas,podobe,23.91,0
Aves,Muscicapidae,Namibornis,herero,27.2,0
Aves,Muscicapidae,Copsychus,sechellarum,70.74,0
Aves,Muscicapidae,Copsychus,albospecularis,22.74,0
Aves,Muscicapidae,Copsychus,saularis,36,0
Aves,Muscicapidae,Copsychus,malabaricus,29.23,0
Aves,Muscicapidae,Copsychus,stricklandii,40.88,0
Aves,Muscicapidae,Copsychus,luzoniensis,24,0
Aves,Muscicapidae,Copsychus,niger,28.5,0
Aves,Muscicapidae,Copsychus,cebuensis,40.88,0
Aves,Muscicapidae,Trichixos,pyrropygus,40.9,0
Aves,Muscicapidae,Saxicoloides,fulicatus,16.6,0
Aves,Muscicapidae,Phoenicurus,alaschanicus,16.75,0
Aves,Muscicapidae,Phoenicurus,erythronotus,18.5,0
Aves,Muscicapidae,Phoenicurus,caeruleocephala,14.9,0
Aves,Muscicapidae,Phoenicurus,ochruros,16.5,0
Aves,Muscicapidae,Phoenicurus,phoenicurus,14.59,0
Aves,Muscicapidae,Phoenicurus,hodgsoni,17,0
Aves,Muscicapidae,Phoenicurus,schisticeps,18.1,0
Aves,Muscicapidae,Phoenicurus,auroreus,16.2,0
Aves,Muscicapidae,Phoenicurus,moussieri,14.9,0
Aves,Muscicapidae,Phoenicurus,erythrogastrus,24.54,0
Aves,Muscicapidae,Phoenicurus,frontalis,15.77,0
Aves,Muscicapidae,Chaimarrornis,leucocephalus,30.04,0
Aves,Muscicapidae,Rhyacornis,fuliginosa,0,0
Aves,Muscicapidae,Rhyacornis,bicolor,23,0
Aves,Muscicapidae,Hodgsonius,phaenicuroides,21.1,0
Aves,Muscicapidae,Cinclidium,leucurum,26.83,0
Aves,Muscicapidae,Cinclidium,diana,26.2,0
Aves,Muscicapidae,Cinclidium,frontale,25.4,0
Aves,Muscicapidae,Grandala,coelicolor,45.6,0
Aves,Muscicapidae,Enicurus,scouleri,17.8,0
Aves,Muscicapidae,Enicurus,velatus,33,0
Aves,Muscicapidae,Enicurus,ruficapillus,28.23,0
Aves,Muscicapidae,Enicurus,immaculatus,25.5,0
Aves,Muscicapidae,Enicurus,schistaceus,31,0
Aves,Muscicapidae,Enicurus,leschenaulti,33.8,0
Aves,Muscicapidae,Enicurus,maculatus,40.39,0
Aves,Turdidae,Cochoa,purpurea,103,0
Aves,Turdidae,Cochoa,viridis,120,0
Aves,Turdidae,Cochoa,beccarii,111.5,0
Aves,Turdidae,Cochoa,azurea,111.5,0
Aves,Muscicapidae,Saxicola,rubetra,16.6,0
Aves,Muscicapidae,Saxicola,macrorhynchus,15.27,0
Aves,Muscicapidae,Saxicola,insignis,15.27,0
Aves,Muscicapidae,Saxicola,dacotiae,12.2,0
Aves,Muscicapidae,Saxicola,torquatus,14.09,0
Aves,Muscicapidae,Saxicola,tectes,12.64,0
Aves,Muscicapidae,Saxicola,leucurus,15.27,0
Aves,Muscicapidae,Saxicola,caprata,15.2,0
Aves,Muscicapidae,Saxicola,jerdoni,15.27,0
Aves,Muscicapidae,Saxicola,ferreus,14.7,0
Aves,Muscicapidae,Saxicola,gutturalis,15.27,0
Aves,Muscicapidae,Oenanthe,bifasciata,24.59,0
Aves,Muscicapidae,Oenanthe,leucopyga,27.9,0
Aves,Muscicapidae,Oenanthe,monacha,21.55,0
Aves,Muscicapidae,Oenanthe,albonigra,25.2,0
Aves,Muscicapidae,Oenanthe,leucura,41,0
Aves,Muscicapidae,Oenanthe,monticola,33.1,0
Aves,Muscicapidae,Oenanthe,phillipsi,24.59,0
Aves,Muscicapidae,Oenanthe,oenanthe,25.39,0
Aves,Muscicapidae,Oenanthe,lugens,22.44,0
Aves,Muscicapidae,Oenanthe,lugentoides,24.59,0
Aves,Muscicapidae,Oenanthe,finschii,27.38,0
Aves,Muscicapidae,Oenanthe,picata,21.59,0
Aves,Muscicapidae,Oenanthe,moesta,30.2,0
Aves,Muscicapidae,Oenanthe,hispanica,15.04,0
Aves,Muscicapidae,Oenanthe,pleschanka,19.36,0
Aves,Muscicapidae,Oenanthe,cypriaca,16.61,0
Aves,Muscicapidae,Oenanthe,xanthoprymna,22.7,0
Aves,Muscicapidae,Oenanthe,deserti,19.84,0
Aves,Muscicapidae,Oenanthe,pileata,26.8,0
Aves,Muscicapidae,Oenanthe,isabellina,29.4,0
Aves,Muscicapidae,Oenanthe,bottae,19.9,0
Aves,Muscicapidae,Cercomela,sinuata,18.1,0
Aves,Muscicapidae,Cercomela,schlegelii,23.3,0
Aves,Muscicapidae,Cercomela,tractrac,20.8,0
Aves,Muscicapidae,Cercomela,familiaris,19.45,0
Aves,Muscicapidae,Cercomela,scotocerca,16,0
Aves,Muscicapidae,Cercomela,fusca,12.7,0
Aves,Muscicapidae,Cercomela,dubia,17.19,0
Aves,Muscicapidae,Cercomela,melanura,15.2,0
Aves,Muscicapidae,Cercomela,sordida,21,0
Aves,Muscicapidae,Myrmecocichla,tholloni,38.88,0
Aves,Muscicapidae,Myrmecocichla,aethiops,56.56,0
Aves,Muscicapidae,Myrmecocichla,formicivora,41.6,0
Aves,Muscicapidae,Myrmecocichla,nigra,40.3,0
Aves,Muscicapidae,Myrmecocichla,melaena,38.88,0
Aves,Muscicapidae,Myrmecocichla,albifrons,20.6,0
Aves,Muscicapidae,Myrmecocichla,arnoti,39.6,0
Aves,Muscicapidae,Myrmecocichla,cinnamomeiventris,39.8,0
Aves,Muscicapidae,Myrmecocichla,semirufa,46.7,0
Aves,Muscicapidae,Pinarornis,plumosus,65.8,0
Aves,Sturnidae,Aplonis,zelandica,68.66,0
Aves,Sturnidae,Aplonis,santovestris,68.66,0
Aves,Sturnidae,Aplonis,pelzelni,47,0
Aves,Sturnidae,Aplonis,atrifusca,146,0
Aves,Sturnidae,Aplonis,cinerascens,82.9,0
Aves,Sturnidae,Aplonis,tabuensis,62.5,0
Aves,Sturnidae,Aplonis,striata,54.2,0
Aves,Sturnidae,Aplonis,opaca,83.4,0
Aves,Sturnidae,Aplonis,crassa,59,0
Aves,Sturnidae,Aplonis,cantoroides,55.73,0
Aves,Sturnidae,Aplonis,feadensis,72,0
Aves,Sturnidae,Aplonis,insularis,69.88,0
Aves,Sturnidae,Aplonis,grandis,134,0
Aves,Sturnidae,Aplonis,dichroa,84,0
Aves,Sturnidae,Aplonis,mysolensis,68.66,0
Aves,Sturnidae,Aplonis,minor,42,0
Aves,Sturnidae,Aplonis,panayensis,56.2,0
Aves,Sturnidae,Aplonis,metallica,56.49,0
Aves,Sturnidae,Aplonis,magna,68.66,0
Aves,Sturnidae,Aplonis,mystacea,68.66,0
Aves,Sturnidae,Aplonis,brunneicapillus,66.65,0
Aves,Sturnidae,Poeoptera,stuhlmanni,39.3,0
Aves,Sturnidae,Poeoptera,kenricki,46.37,0
Aves,Sturnidae,Poeoptera,lugubris,38.79,0
Aves,Sturnidae,Grafisia,torquata,64,0
Aves,Sturnidae,Onychognathus,walleri,93,0
Aves,Sturnidae,Onychognathus,nabouroup,102.43,0
Aves,Sturnidae,Onychognathus,tristramii,122.73,0
Aves,Sturnidae,Onychognathus,morio,132.9,0
Aves,Sturnidae,Onychognathus,blythii,100,0
Aves,Sturnidae,Onychognathus,frater,100,0
Aves,Sturnidae,Onychognathus,fulgidus,109.03,0
Aves,Sturnidae,Onychognathus,tenuirostris,118,0
Aves,Sturnidae,Onychognathus,albirostris,137.29,0
Aves,Sturnidae,Onychognathus,salvadorii,160,0
Aves,Sturnidae,Coccycolius,iris,69,0
Aves,Sturnidae,Lamprotornis,cupreocauda,58.01,0
Aves,Sturnidae,Lamprotornis,purpureiceps,62.84,0
Aves,Sturnidae,Lamprotornis,corruscus,56.07,0
Aves,Sturnidae,Lamprotornis,purpureus,112.87,0
Aves,Sturnidae,Lamprotornis,nitens,85.59,0
Aves,Sturnidae,Lamprotornis,chalcurus,63,0
Aves,Sturnidae,Lamprotornis,chalybaeus,86.17,0
Aves,Sturnidae,Lamprotornis,chloropterus,73.1,0
Aves,Sturnidae,Lamprotornis,acuticaudus,67.6,0
Aves,Sturnidae,Lamprotornis,splendidus,123.09,0
Aves,Sturnidae,Lamprotornis,ornatus,130,0
Aves,Sturnidae,Lamprotornis,australis,101.05,0
Aves,Sturnidae,Lamprotornis,mevesii,64.19,0
Aves,Sturnidae,Lamprotornis,caudatus,121,0
Aves,Sturnidae,Lamprotornis,purpuroptera,77.41,0
Aves,Sturnidae,Lamprotornis,superbus,64.9,0
Aves,Sturnidae,Lamprotornis,pulcher,67.29,0
Aves,Sturnidae,Lamprotornis,shelleyi,45,0
Aves,Sturnidae,Lamprotornis,hildebrandti,55.89,0
Aves,Sturnidae,Cinnyricinclus,sharpii,41,0
Aves,Sturnidae,Cinnyricinclus,femoralis,45.87,0
Aves,Sturnidae,Cinnyricinclus,leucogaster,44,0
Aves,Sturnidae,Speculipastor,bicolor,64.16,0
Aves,Sturnidae,Neocichla,gutturalis,66.7,0
Aves,Sturnidae,Spreo,fischeri,51,0
Aves,Sturnidae,Spreo,bicolor,104,0
Aves,Sturnidae,Spreo,albicapillus,76.75,0
Aves,Sturnidae,Cosmopsarus,regius,53.83,0
Aves,Sturnidae,Cosmopsarus,unicolor,60.24,0
Aves,Sturnidae,Saroglossa,aurata,40.5,0
Aves,Sturnidae,Saroglossa,spiloptera,47.5,0
Aves,Sturnidae,Creatophora,cinerea,73.03,0
Aves,Sturnidae,Sturnus,albofrontatus,81.72,0
Aves,Sturnidae,Sturnus,malabaricus,39.6,0
Aves,Sturnidae,Sturnus,erythropygius,81.72,0
Aves,Sturnidae,Sturnus,pagodarum,48.9,0
Aves,Sturnidae,Sturnus,sericeus,81.72,0
Aves,Sturnidae,Sturnus,sturninus,49.4,0
Aves,Sturnidae,Sturnus,philippensis,28.8,0
Aves,Sturnidae,Sturnus,sinensis,61,0
Aves,Sturnidae,Sturnus,roseus,72.97,0
Aves,Sturnidae,Sturnus,vulgaris,77.14,1
Aves,Sturnidae,Sturnus,unicolor,83.66,0
Aves,Sturnidae,Sturnus,cineraceus,83,0
Aves,Sturnidae,Sturnus,contra,83.99,0
Aves,Sturnidae,Sturnus,nigricollis,156.92,0
Aves,Sturnidae,Sturnus,burmannicus,81.72,0
Aves,Sturnidae,Sturnus,melanopterus,81.72,0
Aves,Sturnidae,Leucopsar,rothschildi,91.3,0
Aves,Sturnidae,Acridotheres,tristis,116.43,1
Aves,Sturnidae,Acridotheres,ginginianus,72,0
Aves,Sturnidae,Acridotheres,fuscus,82.8,0
Aves,Sturnidae,Acridotheres,grandis,98.91,0
Aves,Sturnidae,Acridotheres,cinereus,93.56,0
Aves,Sturnidae,Acridotheres,albocinctus,93.56,0
Aves,Sturnidae,Acridotheres,cristatellus,116.31,0
Aves,Sturnidae,Ampeliceps,coronatus,87.87,0
Aves,Sturnidae,Mino,anais,152,0
Aves,Sturnidae,Mino,dumontii,217,0
Aves,Sturnidae,Basilornis,celebensis,93,0
Aves,Sturnidae,Basilornis,galeatus,101.5,0
Aves,Sturnidae,Basilornis,corythaix,126,0
Aves,Sturnidae,Basilornis,mirandus,110,0
Aves,Sturnidae,Streptocitta,albicollis,248,0
Aves,Sturnidae,Streptocitta,albertinae,248,0
Aves,Sturnidae,Sarcops,calvus,142,0
Aves,Sturnidae,Gracula,ptilogenys,192,0
Aves,Sturnidae,Gracula,religiosa,192,0
Aves,Sturnidae,Enodes,erythrophris,130,0
Aves,Sturnidae,Scissirostrum,dubium,65,0
Aves,Sturnidae,Buphagus,africanus,58.5,0
Aves,Sturnidae,Buphagus,erythrorhynchus,50.74,0
Aves,Mimidae,Dumetella,carolinensis,35.3,0
Aves,Mimidae,Melanoptila,glabrirostris,35.4,0
Aves,Mimidae,Melanotis,caerulescens,61.57,0
Aves,Mimidae,Melanotis,hypoleucus,68,0
Aves,Mimidae,Mimus,polyglottos,48.5,0
Aves,Mimidae,Mimus,gilvus,51.99,0
Aves,Mimidae,Mimus,gundlachii,66.8,0
Aves,Mimidae,Mimus,saturninus,63.7,0
Aves,Mimidae,Mimus,patagonicus,57.8,0
Aves,Mimidae,Mimus,dorsalis,58.7,0
Aves,Mimidae,Mimus,triurus,47.2,0
Aves,Mimidae,Mimus,longicaudatus,66.6,0
Aves,Mimidae,Mimus,thenca,65.99,0
Aves,Mimidae,Mimus,parvulus,53.64,0
Aves,Mimidae,Mimus,trifasciatus,62.68,0
Aves,Mimidae,Mimus,macdonaldi,70.22,0
Aves,Mimidae,Mimus,melanotis,50.53,0
Aves,Mimidae,Mimus,graysoni,65.51,0
Aves,Mimidae,Oreoscoptes,montanus,44.2,0
Aves,Mimidae,Toxostoma,rufum,68.8,0
Aves,Mimidae,Toxostoma,longirostre,67.6,0
Aves,Mimidae,Toxostoma,guttatum,52.8,0
Aves,Mimidae,Toxostoma,bendirei,62.19,0
Aves,Mimidae,Toxostoma,cinereum,58.95,0
Aves,Mimidae,Toxostoma,curvirostre,80.54,0
Aves,Mimidae,Toxostoma,ocellatum,84.29,0
Aves,Mimidae,Toxostoma,lecontei,61.9,0
Aves,Mimidae,Toxostoma,redivivum,84.4,0
Aves,Mimidae,Toxostoma,crissale,62.7,0
Aves,Mimidae,Cinclocerthia,ruficauda,54.98,0
Aves,Mimidae,Cinclocerthia,gutturalis,69.2,0
Aves,Mimidae,Ramphocinclus,brachyurus,50,0
Aves,Mimidae,Margarops,fuscus,67.07,0
Aves,Mimidae,Margarops,fuscatus,98.43,0
Aves,Sittidae,Sitta,europaea,20.37,0
Aves,Sittidae,Sitta,nagaensis,14.7,0
Aves,Sittidae,Sitta,cashmirensis,19,0
Aves,Sittidae,Sitta,castanea,19.62,0
Aves,Sittidae,Sitta,himalayensis,14.28,0
Aves,Sittidae,Sitta,victoriae,16.27,0
Aves,Sittidae,Sitta,pygmaea,10.6,0
Aves,Sittidae,Sitta,pusilla,10.2,0
Aves,Sittidae,Sitta,whiteheadi,11.8,0
Aves,Sittidae,Sitta,ledanti,17.2,0
Aves,Sittidae,Sitta,krueperi,12.4,0
Aves,Sittidae,Sitta,villosa,9.38,0
Aves,Sittidae,Sitta,yunnanensis,9.87,0
Aves,Sittidae,Sitta,canadensis,9.8,0
Aves,Sittidae,Sitta,leucopsis,14.77,0
Aves,Sittidae,Sitta,carolinensis,21,0
Aves,Sittidae,Sitta,neumayer,26.5,0
Aves,Sittidae,Sitta,tephronota,35.2,0
Aves,Sittidae,Sitta,frontalis,16.5,0
Aves,Sittidae,Sitta,solangiae,14.96,0
Aves,Sittidae,Sitta,oenochlamys,16.4,0
Aves,Sittidae,Sitta,azurea,16.27,0
Aves,Sittidae,Sitta,magna,41.13,0
Aves,Sittidae,Sitta,formosa,16.27,0
Aves,Sittidae,Tichodroma,muraria,17.6,0
Aves,Certhiidae,Certhia,familiaris,9,0
Aves,Certhiidae,Certhia,americana,8.1,0
Aves,Certhiidae,Certhia,brachydactyla,8.2,0
Aves,Certhiidae,Certhia,himalayana,8.8,0
Aves,Certhiidae,Certhia,nipalensis,11.1,0
Aves,Certhiidae,Certhia,discolor,10.4,0
Aves,Certhiidae,Salpornis,spilonotus,14.8,0
Aves,Mimidae,Donacobius,atricapilla,36.8,0
Aves,Troglodytidae,Campylorhynchus,gularis,30.1,0
Aves,Troglodytidae,Campylorhynchus,brunneicapillus,38.9,0
Aves,Troglodytidae,Campylorhynchus,jocosus,27.6,0
Aves,Troglodytidae,Campylorhynchus,yucatanicus,35.5,0
Aves,Troglodytidae,Campylorhynchus,chiapensis,50.9,0
Aves,Troglodytidae,Campylorhynchus,griseus,42.4,0
Aves,Troglodytidae,Campylorhynchus,rufinucha,31,0
Aves,Troglodytidae,Campylorhynchus,turdinus,32.6,0
Aves,Troglodytidae,Campylorhynchus,megalopterus,33.1,0
Aves,Troglodytidae,Campylorhynchus,zonatus,34.6,0
Aves,Troglodytidae,Campylorhynchus,albobrunneus,32.9,0
Aves,Troglodytidae,Campylorhynchus,nuchalis,23.2,0
Aves,Troglodytidae,Campylorhynchus,fasciatus,30,0
Aves,Troglodytidae,Odontorchilus,branickii,9.6,0
Aves,Troglodytidae,Odontorchilus,cinereus,11,0
Aves,Troglodytidae,Salpinctes,obsoletus,16.37,0
Aves,Troglodytidae,Catherpes,mexicanus,11.97,0
Aves,Troglodytidae,Hylorchilus,sumichrasti,28.4,0
Aves,Troglodytidae,Hylorchilus,navai,29.3,0
Aves,Troglodytidae,Cinnycerthia,unirufa,29.4,0
Aves,Troglodytidae,Cinnycerthia,olivascens,24.4,0
Aves,Troglodytidae,Cinnycerthia,peruana,19.46,0
Aves,Troglodytidae,Cinnycerthia,fulva,16.5,0
Aves,Troglodytidae,Cistothorus,platensis,9.04,0
Aves,Troglodytidae,Cistothorus,apolinari,17.7,0
Aves,Troglodytidae,Cistothorus,meridae,9.72,0
Aves,Troglodytidae,Cistothorus,palustris,10.8,0
Aves,Troglodytidae,Thryomanes,bewickii,9.9,0
Aves,Troglodytidae,Ferminia,cerverai,26,0
Aves,Troglodytidae,Thryothorus,atrogularis,24.18,0
Aves,Troglodytidae,Thryothorus,spadix,19.11,0
Aves,Troglodytidae,Thryothorus,fasciatoventris,24,0
Aves,Troglodytidae,Thryothorus,euophrys,30.26,0
Aves,Troglodytidae,Thryothorus,eisenmanni,23.1,0
Aves,Troglodytidae,Thryothorus,mystacalis,29,0
Aves,Troglodytidae,Thryothorus,genibarbis,19.2,0
Aves,Troglodytidae,Thryothorus,coraya,17.2,0
Aves,Troglodytidae,Thryothorus,felix,12.75,0
Aves,Troglodytidae,Thryothorus,maculipectus,15,0
Aves,Troglodytidae,Thryothorus,rutilus,16.5,0
Aves,Troglodytidae,Thryothorus,sclateri,20,0
Aves,Troglodytidae,Thryothorus,semibadius,17,0
Aves,Troglodytidae,Thryothorus,nigricapillus,23.9,0
Aves,Troglodytidae,Thryothorus,thoracicus,17.6,0
Aves,Troglodytidae,Thryothorus,leucopogon,19.11,0
Aves,Troglodytidae,Thryothorus,pleurostictus,17.7,0
Aves,Troglodytidae,Thryothorus,ludovicianus,18.96,0
Aves,Troglodytidae,Thryothorus,rufalbus,24.87,0
Aves,Troglodytidae,Thryothorus,nicefori,19.11,0
Aves,Troglodytidae,Thryothorus,sinaloa,15.1,0
Aves,Troglodytidae,Thryothorus,modestus,17.57,0
Aves,Troglodytidae,Thryothorus,leucotis,19.44,0
Aves,Troglodytidae,Thryothorus,superciliaris,22.8,0
Aves,Troglodytidae,Thryothorus,guarayanus,13.5,0
Aves,Troglodytidae,Thryothorus,longirostris,21.3,0
Aves,Troglodytidae,Thryothorus,griseus,19.11,0
Aves,Troglodytidae,Troglodytes,troglodytes,0,0
Aves,Troglodytidae,Troglodytes,aedon,10.85,0
Aves,Troglodytidae,Troglodytes,cobbi,19.1,0
Aves,Troglodytidae,Troglodytes,tanneri,10.09,0
Aves,Troglodytidae,Troglodytes,sissonii,7.8,0
Aves,Troglodytidae,Troglodytes,rufociliatus,10,0
Aves,Troglodytidae,Troglodytes,ochraceus,9.4,0
Aves,Troglodytidae,Troglodytes,monticola,10.09,0
Aves,Troglodytidae,Troglodytes,solstitialis,11.4,0
Aves,Troglodytidae,Troglodytes,rufulus,16.08,0
Aves,Troglodytidae,Thryorchilus,browni,14,0
Aves,Troglodytidae,Uropsila,leucogastra,9.03,0
Aves,Troglodytidae,Henicorhina,leucosticta,14.18,0
Aves,Troglodytidae,Henicorhina,leucophrys,16.19,0
Aves,Troglodytidae,Henicorhina,leucoptera,13.62,0
Aves,Troglodytidae,Microcerculus,philomela,17.78,0
Aves,Troglodytidae,Microcerculus,marginatus,18.22,0
Aves,Troglodytidae,Microcerculus,ustulatus,21,0
Aves,Troglodytidae,Microcerculus,bambla,19.1,0
Aves,Troglodytidae,Cyphorhinus,phaeocephalus,24.6,0
Aves,Troglodytidae,Cyphorhinus,thoracicus,31.28,0
Aves,Troglodytidae,Cyphorhinus,arada,20.9,0
Aves,Remizidae,Auriparus,flaviceps,6.8,0
Aves,Polioptilidae,Microbates,collaris,10.2,0
Aves,Polioptilidae,Microbates,cinereiventris,11.9,0
Aves,Polioptilidae,Ramphocaenus,melanurus,9.7,0
Aves,Polioptilidae,Polioptila,caerulea,5.8,0
Aves,Polioptilidae,Polioptila,californica,5.82,0
Aves,Polioptilidae,Polioptila,melanura,5.2,0
Aves,Polioptilidae,Polioptila,lembeyei,5,0
Aves,Polioptilidae,Polioptila,nigriceps,5.6,0
Aves,Polioptilidae,Polioptila,albiloris,6.26,0
Aves,Polioptilidae,Polioptila,plumbea,6,0
Aves,Polioptilidae,Polioptila,lactea,6.5,0
Aves,Polioptilidae,Polioptila,guianensis,5.96,0
Aves,Polioptilidae,Polioptila,schistaceigula,6,0
Aves,Polioptilidae,Polioptila,dumicola,7,0
Aves,Remizidae,Remiz,pendulinus,9.3,0
Aves,Remizidae,Remiz,coronatus,6.9,0
Aves,Remizidae,Remiz,consobrinus,9.1,0
Aves,Remizidae,Anthoscopus,punctifrons,7,0
Aves,Remizidae,Anthoscopus,parvulus,5.8,0
Aves,Remizidae,Anthoscopus,musculus,5.2,0
Aves,Remizidae,Anthoscopus,flavifrons,7.05,0
Aves,Remizidae,Anthoscopus,caroli,6.9,0
Aves,Remizidae,Anthoscopus,minutus,6.6,0
Aves,Remizidae,Cephalopyrus,flammiceps,7,0
Aves,Remizidae,Pholidornis,rushiae,6,0
Aves,Paridae,Parus,palustris,11.14,0
Aves,Paridae,Parus,lugubris,15.8,0
Aves,Paridae,Parus,montanus,11.1,0
Aves,Paridae,Parus,carolinensis,9.99,0
Aves,Paridae,Parus,atricapillus,10.8,0
Aves,Paridae,Parus,gambeli,11.19,0
Aves,Paridae,Parus,sclateri,10.09,0
Aves,Paridae,Parus,superciliosus,10.7,0
Aves,Paridae,Parus,davidi,10.3,0
Aves,Paridae,Parus,cinctus,11.4,0
Aves,Paridae,Parus,hudsonicus,9.8,0
Aves,Paridae,Parus,rufescens,9.39,0
Aves,Paridae,Parus,rufonuchalis,12.64,0
Aves,Paridae,Parus,rubidiventris,11.83,0
Aves,Paridae,Parus,ater,9.2,0
Aves,Paridae,Parus,venustulus,10.6,0
Aves,Paridae,Parus,elegans,12.83,0
Aves,Paridae,Parus,amabilis,12.68,0
Aves,Paridae,Parus,cristatus,11.04,0
Aves,Paridae,Parus,dichrous,13.8,0
Aves,Paridae,Parus,leucomelas,16.1,0
Aves,Paridae,Parus,carpi,18.6,0
Aves,Paridae,Parus,niger,21.5,0
Aves,Paridae,Parus,albiventris,21.2,0
Aves,Paridae,Parus,leuconotus,16.7,0
Aves,Paridae,Parus,funereus,25.37,0
Aves,Paridae,Parus,rufiventris,18.2,0
Aves,Paridae,Parus,fringillinus,13.82,0
Aves,Paridae,Parus,fasciiventer,15.2,0
Aves,Paridae,Parus,thruppi,12,0
Aves,Paridae,Parus,griseiventris,15.5,0
Aves,Paridae,Parus,cinerascens,20,0
Aves,Paridae,Parus,afer,20.2,0
Aves,Paridae,Parus,major,16.25,0
Aves,Paridae,Parus,monticolus,13.95,0
Aves,Paridae,Parus,nuchalis,13.8,0
Aves,Paridae,Parus,xanthogenys,14.76,0
Aves,Paridae,Parus,spilonotus,18.8,0
Aves,Paridae,Parus,holsti,16.69,0
Aves,Paridae,Parus,caeruleus,13.3,0
Aves,Paridae,Parus,teneriffae,11.67,0
Aves,Paridae,Parus,cyanus,14.62,0
Aves,Paridae,Parus,varius,17,0
Aves,Paridae,Parus,semilarvatus,18,0
Aves,Paridae,Baeolophus,wollweberi,10.4,0
Aves,Paridae,Baeolophus,inornatus,15.87,0
Aves,Paridae,Baeolophus,ridgwayi,15.86,0
Aves,Paridae,Baeolophus,bicolor,21.6,0
Aves,Paridae,Baeolophus,atricristatus,17.5,0
Aves,Paridae,Sylviparus,modestus,7.14,0
Aves,Paridae,Melanochlora,sultanea,37.6,0
Aves,Aegithalidae,Aegithalos,caudatus,8.6,0
Aves,Aegithalidae,Aegithalos,leucogenys,6.7,0
Aves,Aegithalidae,Aegithalos,concinnus,6.1,0
Aves,Aegithalidae,Aegithalos,niveogularis,7.8,0
Aves,Aegithalidae,Aegithalos,iouschistos,7,0
Aves,Aegithalidae,Aegithalos,fuliginosus,5.65,0
Aves,Aegithalidae,Psaltriparus,minimus,5.3,0
Aves,Aegithalidae,Psaltria,exilis,4,0
Aves,Hirundinidae,Pseudochelidon,eurystomina,26,0
Aves,Hirundinidae,Tachycineta,bicolor,21.2,0
Aves,Hirundinidae,Tachycineta,albilinea,16.7,0
Aves,Hirundinidae,Tachycineta,stolzmanni,11.3,0
Aves,Hirundinidae,Tachycineta,albiventer,17.7,0
Aves,Hirundinidae,Tachycineta,leucorrhoa,15.3,0
Aves,Hirundinidae,Tachycineta,meyeni,14.9,0
Aves,Hirundinidae,Tachycineta,thalassina,14.14,0
Aves,Hirundinidae,Tachycineta,cyaneoviridis,17.5,0
Aves,Hirundinidae,Tachycineta,euchrysea,17.01,0
Aves,Hirundinidae,Progne,subis,53.79,0
Aves,Hirundinidae,Progne,cryptoleuca,46,0
Aves,Hirundinidae,Progne,dominicensis,39.6,0
Aves,Hirundinidae,Progne,sinaloae,42.6,0
Aves,Hirundinidae,Progne,chalybea,42.9,0
Aves,Hirundinidae,Progne,modesta,41.98,0
Aves,Hirundinidae,Progne,tapera,32,0
Aves,Hirundinidae,Notiochelidon,murina,11.7,0
Aves,Hirundinidae,Pygochelidon,cyanoleuca,9.7,0
Aves,Hirundinidae,Notiochelidon,flavipes,9.8,0
Aves,Hirundinidae,Notiochelidon,pileata,12.2,0
Aves,Hirundinidae,Atticora,fasciata,13,0
Aves,Hirundinidae,Atticora,melanoleuca,10.8,0
Aves,Hirundinidae,Neochelidon,tibialis,10.6,0
Aves,Hirundinidae,Alopochelidon,fucata,13.96,0
Aves,Hirundinidae,Haplochelidon,andecola,17,0
Aves,Hirundinidae,Stelgidopteryx,serripennis,15.69,0
Aves,Hirundinidae,Stelgidopteryx,ruficollis,16.1,0
Aves,Hirundinidae,Cheramoeca,leucosterna,14.1,0
